"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2016","54.03","52.98","54.13","52.80","2.29M","1.98%"
"06/20/2016","52.98","51.72","53.23","51.24","2.53M","4.87%"
"06/17/2016","50.52","50.70","51.18","50.01","4.07M","0.68%"
"06/16/2016","50.18","50.69","51.07","49.79","3.21M","-2.28%"
"06/15/2016","51.35","51.17","52.11","51.14","2.59M","1.34%"
"06/14/2016","50.67","50.35","51.24","50.08","3.26M","-0.57%"
"06/13/2016","50.96","51.68","51.82","50.93","2.35M","-2.64%"
"06/10/2016","52.34","52.97","53.08","52.08","2.33M","-1.38%"
"06/09/2016","53.07","53.18","53.35","52.69","1.47M","-0.39%"
"06/08/2016","53.28","53.12","53.79","52.79","1.78M","0.19%"
"06/07/2016","53.18","53.14","53.83","53.00","1.63M","0.89%"
"06/06/2016","52.71","53.02","53.31","52.68","1.38M","-0.58%"
"06/03/2016","53.02","55.19","55.30","52.62","3.89M","-3.53%"
"06/02/2016","54.96","55.47","55.68","54.78","1.71M","-1.15%"
"06/01/2016","55.60","55.66","56.04","55.21","1.47M","-0.14%"
"05/31/2016","55.68","55.97","56.13","55.52","1.71M","-0.50%"
"05/30/2016","55.96","55.56","56.13","55.11","806.00K","0.50%"
"05/27/2016","55.68","55.37","55.70","55.24","1.24M","0.04%"
"05/26/2016","55.66","55.64","55.96","55.50","1.44M","-0.13%"
"05/25/2016","55.73","56.09","56.11","55.32","1.95M","0.13%"
"05/24/2016","55.66","53.92","55.94","53.72","2.56M","2.67%"
"05/23/2016","54.21","54.07","54.24","53.44","2.03M","0.24%"
"05/20/2016","54.08","53.50","54.22","53.38","2.11M","2.04%"
"05/19/2016","53.00","52.35","53.65","51.88","2.30M","0.23%"
"05/18/2016","52.88","53.41","53.49","52.46","3.01M","-1.80%"
"05/17/2016","53.85","54.94","54.96","53.69","1.85M","-1.25%"
"05/16/2016","54.53","54.42","54.56","53.72","1.04M","-0.49%"
"05/13/2016","54.80","54.39","55.20","53.90","2.09M","-0.16%"
"05/12/2016","54.89","54.88","55.91","54.52","1.91M","-0.47%"
"05/11/2016","55.15","55.03","55.39","54.45","1.78M","-0.11%"
"05/10/2016","55.21","54.89","55.47","54.73","2.20M","2.15%"
"05/09/2016","54.05","53.86","54.53","53.43","1.45M","0.65%"
"05/06/2016","53.70","53.46","53.94","53.04","1.87M","0.02%"
"05/05/2016","53.69","52.97","53.80","52.84","1.76M","1.46%"
"05/04/2016","52.92","53.07","53.44","52.73","1.98M","-0.58%"
"05/03/2016","53.23","53.56","53.61","52.88","2.40M","-1.28%"
"05/02/2016","53.92","53.27","54.35","53.18","2.28M","-0.66%"
"04/29/2016","54.28","54.36","55.20","54.10","3.48M","-2.07%"
"04/28/2016","55.43","55.66","56.08","54.12","5.91M","-4.60%"
"04/27/2016","58.10","57.33","58.11","56.95","1.78M","0.40%"
"04/26/2016","57.87","58.57","58.97","57.70","2.08M","-0.70%"
"04/25/2016","58.28","57.43","58.47","57.20","2.54M","0.81%"
"04/22/2016","57.81","57.88","58.01","57.29","1.43M","-0.02%"
